date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:47:44	444183/444183	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Mar%202023%2013:13:35%20GMT	https://duruthemes.com/demo/html/artefact/multipage-dark-image/img/slider/6.jpg	C:/My%20Web%20Sites/https___duruthemes.com_demo_html_artefact_multipage-dark-image_index.html/duruthemes.com/demo/html/artefact/multipage-dark-image/img/slider/6.jpg	(from https://duruthemes.com/demo/html/artefact/multipage-dark-image/portfolio.html)
12:47:44	59434/59434	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Mar%202023%2013:13:31%20GMT	https://duruthemes.com/demo/html/artefact/multipage-dark-image/img/gallery/10.jpg	C:/My%20Web%20Sites/https___duruthemes.com_demo_html_artefact_multipage-dark-image_index.html/duruthemes.com/demo/html/artefact/multipage-dark-image/img/gallery/10.jpg	(from https://duruthemes.com/demo/html/artefact/multipage-dark-image/portfolio.html)
12:47:44	63605/63605	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Mar%202023%2013:13:31%20GMT	https://duruthemes.com/demo/html/artefact/multipage-dark-image/img/gallery/1.jpg	C:/My%20Web%20Sites/https___duruthemes.com_demo_html_artefact_multipage-dark-image_index.html/duruthemes.com/demo/html/artefact/multipage-dark-image/img/gallery/1.jpg	(from https://duruthemes.com/demo/html/artefact/multipage-dark-image/portfolio.html)
12:47:45	105588/105588	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Mar%202023%2013:13:31%20GMT	https://duruthemes.com/demo/html/artefact/multipage-dark-image/img/gallery/5.jpg	C:/My%20Web%20Sites/https___duruthemes.com_demo_html_artefact_multipage-dark-image_index.html/duruthemes.com/demo/html/artefact/multipage-dark-image/img/gallery/5.jpg	(from https://duruthemes.com/demo/html/artefact/multipage-dark-image/portfolio.html)
12:47:45	116406/116406	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Mar%202023%2013:13:31%20GMT	https://duruthemes.com/demo/html/artefact/multipage-dark-image/img/gallery/2.jpg	C:/My%20Web%20Sites/https___duruthemes.com_demo_html_artefact_multipage-dark-image_index.html/duruthemes.com/demo/html/artefact/multipage-dark-image/img/gallery/2.jpg	(from https://duruthemes.com/demo/html/artefact/multipage-dark-image/portfolio.html)
12:47:46	179052/179052	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Mar%202023%2013:13:30%20GMT	https://duruthemes.com/demo/html/artefact/multipage-dark-image/img/gallery/13.jpg	C:/My%20Web%20Sites/https___duruthemes.com_demo_html_artefact_multipage-dark-image_index.html/duruthemes.com/demo/html/artefact/multipage-dark-image/img/gallery/13.jpg	(from https://duruthemes.com/demo/html/artefact/multipage-dark-image/portfolio.html)
12:47:46	133330/133330	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Mar%202023%2013:13:30%20GMT	https://duruthemes.com/demo/html/artefact/multipage-dark-image/img/gallery/12.jpg	C:/My%20Web%20Sites/https___duruthemes.com_demo_html_artefact_multipage-dark-image_index.html/duruthemes.com/demo/html/artefact/multipage-dark-image/img/gallery/12.jpg	(from https://duruthemes.com/demo/html/artefact/multipage-dark-image/portfolio.html)
12:47:46	136248/136248	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Mar%202023%2013:13:30%20GMT	https://duruthemes.com/demo/html/artefact/multipage-dark-image/img/gallery/9.jpg	C:/My%20Web%20Sites/https___duruthemes.com_demo_html_artefact_multipage-dark-image_index.html/duruthemes.com/demo/html/artefact/multipage-dark-image/img/gallery/9.jpg	(from https://duruthemes.com/demo/html/artefact/multipage-dark-image/portfolio.html)
12:47:46	113003/113003	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Mar%202023%2013:13:31%20GMT	https://duruthemes.com/demo/html/artefact/multipage-dark-image/img/gallery/11.jpg	C:/My%20Web%20Sites/https___duruthemes.com_demo_html_artefact_multipage-dark-image_index.html/duruthemes.com/demo/html/artefact/multipage-dark-image/img/gallery/11.jpg	(from https://duruthemes.com/demo/html/artefact/multipage-dark-image/portfolio.html)
12:47:46	86108/86108	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Mar%202023%2013:13:34%20GMT	https://duruthemes.com/demo/html/artefact/multipage-dark-image/img/slider/2.jpg	C:/My%20Web%20Sites/https___duruthemes.com_demo_html_artefact_multipage-dark-image_index.html/duruthemes.com/demo/html/artefact/multipage-dark-image/img/slider/2.jpg	(from https://duruthemes.com/demo/html/artefact/multipage-dark-image/pricing.html)
12:47:47	310697/310697	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Mar%202023%2013:13:32%20GMT	https://duruthemes.com/demo/html/artefact/multipage-dark-image/img/slider/8.jpg	C:/My%20Web%20Sites/https___duruthemes.com_demo_html_artefact_multipage-dark-image_index.html/duruthemes.com/demo/html/artefact/multipage-dark-image/img/slider/8.jpg	(from https://duruthemes.com/demo/html/artefact/multipage-dark-image/team.html)
12:47:47	136248/136248	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Mar%202023%2013:13:34%20GMT	https://duruthemes.com/demo/html/artefact/multipage-dark-image/img/slider/7.jpg	C:/My%20Web%20Sites/https___duruthemes.com_demo_html_artefact_multipage-dark-image_index.html/duruthemes.com/demo/html/artefact/multipage-dark-image/img/slider/7.jpg	(from https://duruthemes.com/demo/html/artefact/multipage-dark-image/aftercare.html)
12:47:47	69992/69992	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Mar%202023%2013:13:27%20GMT	https://duruthemes.com/demo/html/artefact/multipage-dark-image/img/aftercare.jpg	C:/My%20Web%20Sites/https___duruthemes.com_demo_html_artefact_multipage-dark-image_index.html/duruthemes.com/demo/html/artefact/multipage-dark-image/img/aftercare.jpg	(from https://duruthemes.com/demo/html/artefact/multipage-dark-image/aftercare.html)
12:47:47	74665/74665	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Mar%202023%2013:13:27%20GMT	https://duruthemes.com/demo/html/artefact/multipage-dark-image/img/aftercare2.jpg	C:/My%20Web%20Sites/https___duruthemes.com_demo_html_artefact_multipage-dark-image_index.html/duruthemes.com/demo/html/artefact/multipage-dark-image/img/aftercare2.jpg	(from https://duruthemes.com/demo/html/artefact/multipage-dark-image/aftercare.html)
12:47:48	8960/8960	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2003%20Mar%202023%2013:13:26%20GMT	https://duruthemes.com/demo/html/artefact/multipage-dark-image/js/validator.js	C:/My%20Web%20Sites/https___duruthemes.com_demo_html_artefact_multipage-dark-image_index.html/duruthemes.com/demo/html/artefact/multipage-dark-image/js/validator.js	(from https://duruthemes.com/demo/html/artefact/multipage-dark-image/coming-soon.html)
12:47:48	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2008%20May%202024%2007:17:48%20GMT	https://duruthemes.com/demo/html/artefact/multipage-dark-image/blog3.html	C:/My%20Web%20Sites/https___duruthemes.com_demo_html_artefact_multipage-dark-image_index.html/duruthemes.com/demo/html/artefact/multipage-dark-image/blog3.html	(from https://duruthemes.com/demo/html/artefact/multipage-dark-image/blog.html)
12:47:48	136851/136851	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Mar%202023%2013:13:34%20GMT	https://duruthemes.com/demo/html/artefact/multipage-dark-image/img/slider/10.jpg	C:/My%20Web%20Sites/https___duruthemes.com_demo_html_artefact_multipage-dark-image_index.html/duruthemes.com/demo/html/artefact/multipage-dark-image/img/slider/10.jpg	(from https://duruthemes.com/demo/html/artefact/multipage-dark-image/contact.html)
12:47:48	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2008%20May%202024%2007:17:48%20GMT	https://duruthemes.com/demo/html/artefact/multipage-dark-image/css/plugins/owl.video.play.png	C:/My%20Web%20Sites/https___duruthemes.com_demo_html_artefact_multipage-dark-image_index.html/duruthemes.com/demo/html/artefact/multipage-dark-image/css/plugins/owl.video.play.png	(from https://duruthemes.com/demo/html/artefact/multipage-dark-image/css/plugins/owl.carousel.min.css)
12:47:49	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2003%20Mar%202023%2013:13:28%20GMT	https://duruthemes.com/demo/html/artefact/multipage-dark-image/fonts/themify.eot	C:/My%20Web%20Sites/https___duruthemes.com_demo_html_artefact_multipage-dark-image_index.html/duruthemes.com/demo/html/artefact/multipage-dark-image/fonts/themify.eot	(from https://duruthemes.com/demo/html/artefact/multipage-dark-image/css/plugins/themify-icons.css)
12:47:49	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2003%20Mar%202023%2013:13:28%20GMT	https://duruthemes.com/demo/html/artefact/multipage-dark-image/fonts/themify.eot?	C:/My%20Web%20Sites/https___duruthemes.com_demo_html_artefact_multipage-dark-image_index.html/duruthemes.com/demo/html/artefact/multipage-dark-image/fonts/themifyd41d.eot	(from https://duruthemes.com/demo/html/artefact/multipage-dark-image/css/plugins/themify-icons.css)
12:47:49	56108/56108	---M--	200	added ('OK')	font/woff	date:Fri,%2003%20Mar%202023%2013:13:28%20GMT	https://duruthemes.com/demo/html/artefact/multipage-dark-image/fonts/themify.woff	C:/My%20Web%20Sites/https___duruthemes.com_demo_html_artefact_multipage-dark-image_index.html/duruthemes.com/demo/html/artefact/multipage-dark-image/fonts/themify.woff	(from https://duruthemes.com/demo/html/artefact/multipage-dark-image/css/plugins/themify-icons.css)
12:47:50	78584/78584	---M--	200	added ('OK')	font/ttf	date:Fri,%2003%20Mar%202023%2013:13:28%20GMT	https://duruthemes.com/demo/html/artefact/multipage-dark-image/fonts/themify.ttf	C:/My%20Web%20Sites/https___duruthemes.com_demo_html_artefact_multipage-dark-image_index.html/duruthemes.com/demo/html/artefact/multipage-dark-image/fonts/themify.ttf	(from https://duruthemes.com/demo/html/artefact/multipage-dark-image/css/plugins/themify-icons.css)
12:47:50	234269/234269	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2003%20Mar%202023%2013:13:28%20GMT	https://duruthemes.com/demo/html/artefact/multipage-dark-image/fonts/themify.svg	C:/My%20Web%20Sites/https___duruthemes.com_demo_html_artefact_multipage-dark-image_index.html/duruthemes.com/demo/html/artefact/multipage-dark-image/fonts/themify.svg	(from https://duruthemes.com/demo/html/artefact/multipage-dark-image/css/plugins/themify-icons.css)
12:47:50	32694/32694	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2003%20Mar%202023%2013:13:28%20GMT	https://duruthemes.com/demo/html/artefact/multipage-dark-image/fonts/et-line.eot	C:/My%20Web%20Sites/https___duruthemes.com_demo_html_artefact_multipage-dark-image_index.html/duruthemes.com/demo/html/artefact/multipage-dark-image/fonts/et-line.eot	(from https://duruthemes.com/demo/html/artefact/multipage-dark-image/css/plugins/et-lineicons.css)
12:47:50	32694/32694	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2003%20Mar%202023%2013:13:28%20GMT	https://duruthemes.com/demo/html/artefact/multipage-dark-image/fonts/et-line.eot?	C:/My%20Web%20Sites/https___duruthemes.com_demo_html_artefact_multipage-dark-image_index.html/duruthemes.com/demo/html/artefact/multipage-dark-image/fonts/et-lined41d.eot	(from https://duruthemes.com/demo/html/artefact/multipage-dark-image/css/plugins/et-lineicons.css)
12:47:51	55220/55220	---M--	200	added ('OK')	font/woff	date:Fri,%2003%20Mar%202023%2013:13:28%20GMT	https://duruthemes.com/demo/html/artefact/multipage-dark-image/fonts/et-line.woff	C:/My%20Web%20Sites/https___duruthemes.com_demo_html_artefact_multipage-dark-image_index.html/duruthemes.com/demo/html/artefact/multipage-dark-image/fonts/et-line.woff	(from https://duruthemes.com/demo/html/artefact/multipage-dark-image/css/plugins/et-lineicons.css)
12:47:51	32536/32536	---M--	200	added ('OK')	font/ttf	date:Fri,%2003%20Mar%202023%2013:13:28%20GMT	https://duruthemes.com/demo/html/artefact/multipage-dark-image/fonts/et-line.ttf	C:/My%20Web%20Sites/https___duruthemes.com_demo_html_artefact_multipage-dark-image_index.html/duruthemes.com/demo/html/artefact/multipage-dark-image/fonts/et-line.ttf	(from https://duruthemes.com/demo/html/artefact/multipage-dark-image/css/plugins/et-lineicons.css)
12:47:51	175579/175579	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2003%20Mar%202023%2013:13:28%20GMT	https://duruthemes.com/demo/html/artefact/multipage-dark-image/fonts/et-line.svg	C:/My%20Web%20Sites/https___duruthemes.com_demo_html_artefact_multipage-dark-image_index.html/duruthemes.com/demo/html/artefact/multipage-dark-image/fonts/et-line.svg	(from https://duruthemes.com/demo/html/artefact/multipage-dark-image/css/plugins/et-lineicons.css)
12:47:51	1779/1779	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Mar%202023%2013:13:29%20GMT	https://duruthemes.com/demo/html/artefact/multipage-dark-image/css/plugins/close.png	C:/My%20Web%20Sites/https___duruthemes.com_demo_html_artefact_multipage-dark-image_index.html/duruthemes.com/demo/html/artefact/multipage-dark-image/css/plugins/close.png	(from https://duruthemes.com/demo/html/artefact/multipage-dark-image/css/plugins/YouTubePopUp.css)
